generation,best,bestEver
4379,5803.6,4615.43
4380,5647.75,4615.43
4381,5803.6,4615.43
4382,5647.75,4615.43
4383,5803.6,4615.43
4384,5647.75,4615.43
4385,5803.6,4615.43
4386,5647.75,4615.43
4387,5803.6,4615.43
4388,5647.75,4615.43
4389,5803.6,4615.43
4390,5647.75,4615.43
4391,5803.6,4615.43
4392,5647.75,4615.43
4393,5803.6,4615.43
4394,5647.75,4615.43
4395,5803.6,4615.43
4396,5647.75,4615.43
4397,5803.6,4615.43
4398,5647.75,4615.43
4399,5803.6,4615.43
4400,5647.75,4615.43
4401,5803.6,4615.43
4402,5647.75,4615.43
4403,5803.6,4615.43
4404,5647.75,4615.43
4405,5803.6,4615.43
4406,5647.75,4615.43
4407,5803.6,4615.43
4408,5647.75,4615.43
4409,5803.6,4615.43
4410,5647.75,4615.43
4411,5803.6,4615.43
4412,5647.75,4615.43
4413,5803.6,4615.43
4414,5647.75,4615.43
4415,5803.6,4615.43
4416,5647.75,4615.43
4417,5803.6,4615.43
4418,5647.75,4615.43
4419,5803.6,4615.43
4420,5647.75,4615.43
4421,5803.6,4615.43
4422,5647.75,4615.43
4423,5803.6,4615.43
4424,5647.75,4615.43
4425,5803.6,4615.43
4426,5647.75,4615.43
4427,5803.6,4615.43
4428,5647.75,4615.43
4429,5803.6,4615.43
4430,5647.75,4615.43
4431,5803.6,4615.43
4432,5647.75,4615.43
4433,5803.6,4615.43
4434,5647.75,4615.43
4435,5803.6,4615.43
4436,5647.75,4615.43
4437,5803.6,4615.43
4438,5647.75,4615.43
4439,5803.6,4615.43
4440,5647.75,4615.43
4441,5803.6,4615.43
4442,5647.75,4615.43
4443,5803.6,4615.43
4444,5647.75,4615.43
4445,5803.6,4615.43
4446,5647.75,4615.43
4447,5803.6,4615.43
4448,5647.75,4615.43
4449,5803.6,4615.43
4450,5647.75,4615.43
4451,5803.6,4615.43
4452,5647.75,4615.43
4453,5803.6,4615.43
4454,5647.75,4615.43
4455,5803.6,4615.43
4456,5647.75,4615.43
4457,5803.6,4615.43
4458,5647.75,4615.43
4459,5803.6,4615.43
4460,5647.75,4615.43
4461,5803.6,4615.43
4462,5647.75,4615.43
4463,5803.6,4615.43
4464,5647.75,4615.43
4465,5803.6,4615.43
4466,5647.75,4615.43
4467,5803.6,4615.43
4468,5647.75,4615.43
4469,5803.6,4615.43
4470,5647.75,4615.43
4471,5803.6,4615.43
4472,5647.75,4615.43
4473,5803.6,4615.43
4474,5647.75,4615.43
4475,5803.6,4615.43
4476,5647.75,4615.43
4477,5803.6,4615.43
4478,5647.75,4615.43
4479,5803.6,4615.43
4480,5647.75,4615.43
4481,5803.6,4615.43
4482,5647.75,4615.43
4483,5803.6,4615.43
4484,5647.75,4615.43
4485,5803.6,4615.43
4486,5647.75,4615.43
4487,5803.6,4615.43
4488,5647.75,4615.43
4489,5803.6,4615.43
4490,5647.75,4615.43
4491,5803.6,4615.43
4492,5647.75,4615.43
4493,5803.6,4615.43
4494,5647.75,4615.43
4495,5803.6,4615.43
4496,5647.75,4615.43
4497,5803.6,4615.43
4498,5647.75,4615.43
4499,5803.6,4615.43
4500,5647.75,4615.43
4501,5803.6,4615.43
4502,5647.75,4615.43
4503,5803.6,4615.43
4504,5647.75,4615.43
4505,5803.6,4615.43
4506,5647.75,4615.43
4507,5803.6,4615.43
4508,5647.75,4615.43
4509,5803.6,4615.43
4510,5647.75,4615.43
4511,5803.6,4615.43
4512,5647.75,4615.43
4513,5803.6,4615.43
4514,5647.75,4615.43
4515,5803.6,4615.43
4516,5647.75,4615.43
4517,5803.6,4615.43
4518,5647.75,4615.43
4519,5803.6,4615.43
4520,5647.75,4615.43
4521,5803.6,4615.43
4522,5647.75,4615.43
4523,5803.6,4615.43
4524,5647.75,4615.43
4525,5803.6,4615.43
4526,5647.75,4615.43
4527,5803.6,4615.43
4528,5647.75,4615.43
4529,5803.6,4615.43
4530,5647.75,4615.43
4531,5803.6,4615.43
4532,5647.75,4615.43
4533,5803.6,4615.43
4534,5647.75,4615.43
4535,5803.6,4615.43
4536,5647.75,4615.43
4537,5803.6,4615.43
4538,5647.75,4615.43
4539,5803.6,4615.43
4540,5647.75,4615.43
4541,5803.6,4615.43
4542,5647.75,4615.43
4543,5803.6,4615.43
4544,5647.75,4615.43
4545,5803.6,4615.43
4546,5647.75,4615.43
4547,5803.6,4615.43
4548,5647.75,4615.43
4549,5803.6,4615.43
4550,5647.75,4615.43
4551,5803.6,4615.43
4552,5647.75,4615.43
4553,5803.6,4615.43
4554,5647.75,4615.43
4555,5803.6,4615.43
4556,5647.75,4615.43
4557,5803.6,4615.43
4558,5647.75,4615.43
4559,5803.6,4615.43
4560,5647.75,4615.43
4561,5803.6,4615.43
4562,5647.75,4615.43
4563,5803.6,4615.43
4564,5647.75,4615.43
4565,5803.6,4615.43
4566,5647.75,4615.43
4567,5803.6,4615.43
4568,5647.75,4615.43
4569,5803.6,4615.43
4570,5647.75,4615.43
4571,5803.6,4615.43
4572,5647.75,4615.43
4573,5803.6,4615.43
4574,5647.75,4615.43
4575,5803.6,4615.43
4576,5647.75,4615.43
4577,5803.6,4615.43
4578,5647.75,4615.43
4579,5803.6,4615.43
4580,5647.75,4615.43
4581,5803.6,4615.43
4582,5647.75,4615.43
4583,5803.6,4615.43
4584,5647.75,4615.43
4585,5803.6,4615.43
4586,5647.75,4615.43
4587,5803.6,4615.43
4588,5647.75,4615.43
4589,5803.6,4615.43
4590,5647.75,4615.43
4591,5803.6,4615.43
4592,5647.75,4615.43
4593,5803.6,4615.43
4594,5647.75,4615.43
4595,5803.6,4615.43
4596,5647.75,4615.43
4597,5803.6,4615.43
4598,5647.75,4615.43
4599,5803.6,4615.43
4600,5647.75,4615.43
4601,5803.6,4615.43
4602,5647.75,4615.43
4603,5803.6,4615.43
4604,5647.75,4615.43
4605,5803.6,4615.43
4606,5647.75,4615.43
4607,5803.6,4615.43
4608,5647.75,4615.43
4609,5803.6,4615.43
4610,5647.75,4615.43
4611,5803.6,4615.43
4612,5647.75,4615.43
4613,5803.6,4615.43
4614,5647.75,4615.43
4615,5803.6,4615.43
4616,5647.75,4615.43
4617,5803.6,4615.43
4618,5647.75,4615.43
4619,5803.6,4615.43
4620,5647.75,4615.43
4621,5803.6,4615.43
4622,5647.75,4615.43
4623,5803.6,4615.43
4624,5647.75,4615.43
4625,5803.6,4615.43
4626,5647.75,4615.43
4627,5803.6,4615.43
4628,5647.75,4615.43
4629,5803.6,4615.43
4630,5647.75,4615.43
4631,5803.6,4615.43
4632,5647.75,4615.43
4633,5803.6,4615.43
4634,5647.75,4615.43
4635,5803.6,4615.43
4636,5647.75,4615.43
4637,5803.6,4615.43
4638,5647.75,4615.43
4639,5803.6,4615.43
4640,5647.75,4615.43
4641,5803.6,4615.43
4642,5647.75,4615.43
4643,5803.6,4615.43
4644,5647.75,4615.43
4645,5803.6,4615.43
4646,5647.75,4615.43
4647,5803.6,4615.43
4648,5647.75,4615.43
4649,5803.6,4615.43
4650,5647.75,4615.43
4651,5803.6,4615.43
4652,5647.75,4615.43
4653,5803.6,4615.43
4654,5647.75,4615.43
4655,5803.6,4615.43
4656,5647.75,4615.43
4657,5803.6,4615.43
4658,5647.75,4615.43
4659,5803.6,4615.43
4660,5647.75,4615.43
4661,5803.6,4615.43
4662,5647.75,4615.43
4663,5803.6,4615.43
4664,5647.75,4615.43
4665,5803.6,4615.43
4666,5647.75,4615.43
4667,5803.6,4615.43
4668,5647.75,4615.43
4669,5803.6,4615.43
4670,5647.75,4615.43
4671,5803.6,4615.43
4672,5647.75,4615.43
4673,5803.6,4615.43
4674,5647.75,4615.43
4675,5803.6,4615.43
4676,5647.75,4615.43
4677,5803.6,4615.43
4678,5647.75,4615.43
4679,5803.6,4615.43
4680,5647.75,4615.43
4681,5803.6,4615.43
4682,5647.75,4615.43
4683,5803.6,4615.43
4684,5647.75,4615.43
4685,5803.6,4615.43
4686,5647.75,4615.43
4687,5803.6,4615.43
4688,5647.75,4615.43
4689,5803.6,4615.43
4690,5647.75,4615.43
4691,5803.6,4615.43
4692,5647.75,4615.43
4693,5803.6,4615.43
4694,5647.75,4615.43
4695,5803.6,4615.43
4696,5647.75,4615.43
4697,5803.6,4615.43
4698,5647.75,4615.43
4699,5803.6,4615.43
4700,5647.75,4615.43
4701,5803.6,4615.43
4702,5647.75,4615.43
4703,5803.6,4615.43
4704,5647.75,4615.43
4705,5803.6,4615.43
4706,5647.75,4615.43
4707,5803.6,4615.43
4708,5647.75,4615.43
4709,5803.6,4615.43
4710,5647.75,4615.43
4711,5803.6,4615.43
4712,5647.75,4615.43
4713,5803.6,4615.43
4714,5647.75,4615.43
4715,5803.6,4615.43
4716,5647.75,4615.43
4717,5803.6,4615.43
4718,5647.75,4615.43
4719,5803.6,4615.43
4720,5647.75,4615.43
4721,5803.6,4615.43
4722,5647.75,4615.43
4723,5803.6,4615.43
4724,5647.75,4615.43
4725,5803.6,4615.43
4726,5647.75,4615.43
4727,5803.6,4615.43
4728,5647.75,4615.43
4729,5803.6,4615.43
4730,5647.75,4615.43
4731,5803.6,4615.43
4732,5647.75,4615.43
4733,5803.6,4615.43
4734,5647.75,4615.43
4735,5803.6,4615.43
4736,5647.75,4615.43
4737,5803.6,4615.43
4738,5647.75,4615.43
4739,5803.6,4615.43
4740,5647.75,4615.43
4741,5803.6,4615.43
4742,5647.75,4615.43
4743,5803.6,4615.43
4744,5647.75,4615.43
4745,5803.6,4615.43
4746,5647.75,4615.43
4747,5803.6,4615.43
4748,5647.75,4615.43
4749,5803.6,4615.43
4750,5647.75,4615.43
4751,5803.6,4615.43
4752,5647.75,4615.43
4753,5803.6,4615.43
4754,5647.75,4615.43
4755,5803.6,4615.43
4756,5647.75,4615.43
4757,5803.6,4615.43
4758,5647.75,4615.43
4759,5803.6,4615.43
4760,5647.75,4615.43
4761,5803.6,4615.43
4762,5647.75,4615.43
4763,5803.6,4615.43
4764,5647.75,4615.43
4765,5803.6,4615.43
4766,5647.75,4615.43
4767,5803.6,4615.43
4768,5647.75,4615.43
4769,5803.6,4615.43
4770,5647.75,4615.43
4771,5803.6,4615.43
4772,5647.75,4615.43
4773,5803.6,4615.43
4774,5647.75,4615.43
4775,5803.6,4615.43
4776,5647.75,4615.43
4777,5803.6,4615.43
4778,5647.75,4615.43
4779,5803.6,4615.43
4780,5647.75,4615.43
4781,5803.6,4615.43
4782,5647.75,4615.43
4783,5803.6,4615.43
4784,5647.75,4615.43
4785,5803.6,4615.43
4786,5647.75,4615.43
4787,5803.6,4615.43
4788,5647.75,4615.43
4789,5803.6,4615.43
4790,5647.75,4615.43
4791,5803.6,4615.43
4792,5647.75,4615.43
4793,5803.6,4615.43
4794,5647.75,4615.43
4795,5803.6,4615.43
4796,5647.75,4615.43
4797,5803.6,4615.43
4798,5647.75,4615.43
4799,5803.6,4615.43
4800,5647.75,4615.43
4801,5803.6,4615.43
4802,5647.75,4615.43
4803,5803.6,4615.43
4804,5647.75,4615.43
4805,5803.6,4615.43
4806,5647.75,4615.43
4807,5803.6,4615.43
4808,5647.75,4615.43
4809,5803.6,4615.43
4810,5647.75,4615.43
4811,5803.6,4615.43
4812,5647.75,4615.43
4813,5803.6,4615.43
4814,5647.75,4615.43
4815,5803.6,4615.43
4816,5647.75,4615.43
4817,5803.6,4615.43
4818,5647.75,4615.43
4819,5803.6,4615.43
4820,5647.75,4615.43
4821,5803.6,4615.43
4822,5647.75,4615.43
4823,5803.6,4615.43
4824,5647.75,4615.43
4825,5803.6,4615.43
4826,5647.75,4615.43
4827,5803.6,4615.43
4828,5647.75,4615.43
4829,5803.6,4615.43
4830,5647.75,4615.43
4831,5803.6,4615.43
4832,5647.75,4615.43
4833,5803.6,4615.43
4834,5647.75,4615.43
4835,5803.6,4615.43
4836,5647.75,4615.43
4837,5803.6,4615.43
4838,5647.75,4615.43
4839,5803.6,4615.43
4840,5647.75,4615.43
4841,5803.6,4615.43
4842,5647.75,4615.43
4843,5803.6,4615.43
4844,5647.75,4615.43
4845,5803.6,4615.43
4846,5647.75,4615.43
4847,5803.6,4615.43
4848,5647.75,4615.43
4849,5803.6,4615.43
4850,5647.75,4615.43
4851,5803.6,4615.43
4852,5647.75,4615.43
4853,5803.6,4615.43
4854,5647.75,4615.43
4855,5803.6,4615.43
4856,5647.75,4615.43
4857,5803.6,4615.43
4858,5647.75,4615.43
4859,5803.6,4615.43
4860,5647.75,4615.43
4861,5803.6,4615.43
4862,5647.75,4615.43
4863,5803.6,4615.43
4864,5647.75,4615.43
4865,5803.6,4615.43
4866,5647.75,4615.43
4867,5803.6,4615.43
4868,5647.75,4615.43
4869,5803.6,4615.43
4870,5647.75,4615.43
4871,5803.6,4615.43
4872,5647.75,4615.43
4873,5803.6,4615.43
4874,5647.75,4615.43
4875,5803.6,4615.43
4876,5647.75,4615.43
4877,5803.6,4615.43
4878,5647.75,4615.43
4879,5803.6,4615.43
4880,5647.75,4615.43
4881,5803.6,4615.43
4882,5647.75,4615.43
4883,5803.6,4615.43
4884,5647.75,4615.43
4885,5803.6,4615.43
4886,5647.75,4615.43
4887,5803.6,4615.43
4888,5647.75,4615.43
4889,5803.6,4615.43
4890,5647.75,4615.43
4891,5803.6,4615.43
4892,5647.75,4615.43
4893,5803.6,4615.43
4894,5647.75,4615.43
4895,5803.6,4615.43
4896,5647.75,4615.43
4897,5803.6,4615.43
4898,5647.75,4615.43
4899,5803.6,4615.43
4900,5647.75,4615.43
4901,5803.6,4615.43
4902,5647.75,4615.43
4903,5803.6,4615.43
4904,5647.75,4615.43
4905,5803.6,4615.43
4906,5647.75,4615.43
4907,5803.6,4615.43
4908,5647.75,4615.43
4909,5803.6,4615.43
4910,5647.75,4615.43
4911,5803.6,4615.43
4912,5647.75,4615.43
4913,5803.6,4615.43
4914,5647.75,4615.43
4915,5803.6,4615.43
4916,5647.75,4615.43
4917,5803.6,4615.43
4918,5647.75,4615.43
4919,5803.6,4615.43
4920,5647.75,4615.43
4921,5803.6,4615.43
4922,5647.75,4615.43
4923,5803.6,4615.43
4924,5647.75,4615.43
4925,5803.6,4615.43
4926,5647.75,4615.43
4927,5803.6,4615.43
4928,5647.75,4615.43
4929,5803.6,4615.43
4930,5647.75,4615.43
4931,5803.6,4615.43
4932,5647.75,4615.43
4933,5803.6,4615.43
4934,5647.75,4615.43
4935,5803.6,4615.43
4936,5647.75,4615.43
4937,5803.6,4615.43
4938,5647.75,4615.43
4939,5803.6,4615.43
4940,5647.75,4615.43
4941,5803.6,4615.43
4942,5647.75,4615.43
4943,5803.6,4615.43
4944,5647.75,4615.43
4945,5803.6,4615.43
4946,5647.75,4615.43
4947,5803.6,4615.43
4948,5647.75,4615.43
4949,5803.6,4615.43
4950,5647.75,4615.43
4951,5803.6,4615.43
4952,5647.75,4615.43
4953,5803.6,4615.43
4954,5647.75,4615.43
4955,5803.6,4615.43
4956,5647.75,4615.43
4957,5803.6,4615.43
4958,5647.75,4615.43
4959,5803.6,4615.43
4960,5647.75,4615.43
4961,5803.6,4615.43
4962,5647.75,4615.43
4963,5803.6,4615.43
4964,5647.75,4615.43
4965,5803.6,4615.43
4966,5647.75,4615.43
4967,5803.6,4615.43
4968,5647.75,4615.43
4969,5803.6,4615.43
4970,5647.75,4615.43
4971,5803.6,4615.43
4972,5647.75,4615.43
4973,5803.6,4615.43
4974,5647.75,4615.43
4975,5803.6,4615.43
4976,5647.75,4615.43
4977,5803.6,4615.43
4978,5647.75,4615.43
4979,5803.6,4615.43
4980,5647.75,4615.43
4981,5803.6,4615.43
4982,5647.75,4615.43
4983,5803.6,4615.43
4984,5647.75,4615.43
4985,5803.6,4615.43
4986,5647.75,4615.43
4987,5803.6,4615.43
4988,5647.75,4615.43
4989,5803.6,4615.43
4990,5647.75,4615.43
4991,5803.6,4615.43
4992,5647.75,4615.43
4993,5803.6,4615.43
4994,5647.75,4615.43
4995,5803.6,4615.43
4996,5647.75,4615.43
4997,5803.6,4615.43
4998,5647.75,4615.43
4999,5803.6,4615.43
5000,5647.75,4615.43
5001,5803.6,4615.43
5002,5647.75,4615.43
5003,5803.6,4615.43
5004,5647.75,4615.43
5005,5803.6,4615.43
5006,5647.75,4615.43
5007,5803.6,4615.43
5008,5647.75,4615.43
5009,5803.6,4615.43
5010,5647.75,4615.43
5011,5803.6,4615.43
5012,5647.75,4615.43
5013,5803.6,4615.43
5014,5647.75,4615.43
5015,5803.6,4615.43
5016,5647.75,4615.43
5017,5803.6,4615.43
5018,5647.75,4615.43
5019,5803.6,4615.43
5020,5647.75,4615.43
5021,5803.6,4615.43
5022,5647.75,4615.43
5023,5803.6,4615.43
5024,5647.75,4615.43
5025,5803.6,4615.43
5026,5647.75,4615.43
5027,5803.6,4615.43
5028,5647.75,4615.43
5029,5803.6,4615.43
5030,5647.75,4615.43
5031,5803.6,4615.43
5032,5647.75,4615.43
5033,5803.6,4615.43
5034,5647.75,4615.43
5035,5803.6,4615.43
5036,5647.75,4615.43
5037,5803.6,4615.43
5038,5647.75,4615.43
5039,5803.6,4615.43
5040,5647.75,4615.43
5041,5803.6,4615.43
5042,5647.75,4615.43
5043,5803.6,4615.43
5044,5647.75,4615.43
5045,5803.6,4615.43
5046,5647.75,4615.43
5047,5803.6,4615.43
5048,5647.75,4615.43
5049,5803.6,4615.43
5050,5647.75,4615.43
5051,5803.6,4615.43
5052,5647.75,4615.43
5053,5803.6,4615.43
5054,5647.75,4615.43
5055,5803.6,4615.43
5056,5647.75,4615.43
5057,5803.6,4615.43
5058,5647.75,4615.43
5059,5803.6,4615.43
5060,5647.75,4615.43
5061,5803.6,4615.43
5062,5647.75,4615.43
5063,5803.6,4615.43
5064,5647.75,4615.43
5065,5803.6,4615.43
5066,5647.75,4615.43
5067,5803.6,4615.43
5068,5647.75,4615.43
5069,5803.6,4615.43
5070,5647.75,4615.43
5071,5803.6,4615.43
5072,5647.75,4615.43
5073,5803.6,4615.43
5074,5647.75,4615.43
5075,5803.6,4615.43
5076,5647.75,4615.43
5077,5803.6,4615.43
5078,5647.75,4615.43
5079,5803.6,4615.43
5080,5647.75,4615.43
5081,5803.6,4615.43
5082,5647.75,4615.43
5083,5803.6,4615.43
5084,5647.75,4615.43
5085,5803.6,4615.43
5086,5647.75,4615.43
5087,5803.6,4615.43
5088,5647.75,4615.43
5089,5803.6,4615.43
5090,5647.75,4615.43
5091,5803.6,4615.43
5092,5647.75,4615.43
5093,5803.6,4615.43
5094,5647.75,4615.43
5095,5803.6,4615.43
5096,5647.75,4615.43
5097,5803.6,4615.43
5098,5647.75,4615.43
5099,5803.6,4615.43
5100,5647.75,4615.43
5101,5803.6,4615.43
5102,5647.75,4615.43
5103,5803.6,4615.43
5104,5647.75,4615.43
5105,5803.6,4615.43
5106,5647.75,4615.43
5107,5803.6,4615.43
5108,5647.75,4615.43
5109,5803.6,4615.43
5110,5647.75,4615.43
5111,5803.6,4615.43
5112,5647.75,4615.43
5113,5803.6,4615.43
5114,5647.75,4615.43
5115,5803.6,4615.43
5116,5647.75,4615.43
5117,5803.6,4615.43
5118,5647.75,4615.43
5119,5803.6,4615.43
5120,5647.75,4615.43
5121,5803.6,4615.43
5122,5647.75,4615.43
5123,5803.6,4615.43
5124,5647.75,4615.43
5125,5803.6,4615.43
5126,5647.75,4615.43
5127,5803.6,4615.43
5128,5647.75,4615.43
5129,5803.6,4615.43
5130,5647.75,4615.43
5131,5803.6,4615.43
5132,5647.75,4615.43
5133,5803.6,4615.43
5134,5647.75,4615.43
5135,5803.6,4615.43
5136,5647.75,4615.43
5137,5803.6,4615.43
5138,5647.75,4615.43
5139,5803.6,4615.43
5140,5647.75,4615.43
5141,5803.6,4615.43
5142,5647.75,4615.43
5143,5803.6,4615.43
5144,5647.75,4615.43
5145,5803.6,4615.43
5146,5647.75,4615.43
5147,5803.6,4615.43
5148,5647.75,4615.43
5149,5803.6,4615.43
5150,5647.75,4615.43
5151,5803.6,4615.43
5152,5647.75,4615.43
5153,5803.6,4615.43
5154,5647.75,4615.43
5155,5803.6,4615.43
5156,5647.75,4615.43
5157,5803.6,4615.43
5158,5647.75,4615.43
5159,5803.6,4615.43
5160,5647.75,4615.43
5161,5803.6,4615.43
5162,5647.75,4615.43
5163,5803.6,4615.43
5164,5647.75,4615.43
5165,5803.6,4615.43
5166,5647.75,4615.43
5167,5803.6,4615.43
5168,5647.75,4615.43
5169,5803.6,4615.43
5170,5647.75,4615.43
5171,5803.6,4615.43
5172,5647.75,4615.43
5173,5803.6,4615.43
5174,5647.75,4615.43
5175,5803.6,4615.43
5176,5647.75,4615.43
5177,5803.6,4615.43
5178,5647.75,4615.43
5179,5803.6,4615.43
5180,5647.75,4615.43
5181,5803.6,4615.43
5182,5647.75,4615.43
5183,5803.6,4615.43
5184,5647.75,4615.43
5185,5803.6,4615.43
5186,5647.75,4615.43
5187,5803.6,4615.43
5188,5647.75,4615.43
5189,5803.6,4615.43
5190,5647.75,4615.43
5191,5803.6,4615.43
5192,5647.75,4615.43
5193,5803.6,4615.43
5194,5647.75,4615.43
5195,5803.6,4615.43
5196,5647.75,4615.43
5197,5803.6,4615.43
5198,5647.75,4615.43
5199,5803.6,4615.43
5200,5647.75,4615.43
5201,5803.6,4615.43
5202,5647.75,4615.43
5203,5803.6,4615.43
5204,5647.75,4615.43
5205,5803.6,4615.43
5206,5647.75,4615.43
5207,5803.6,4615.43
5208,5647.75,4615.43
5209,5803.6,4615.43
5210,5647.75,4615.43
5211,5803.6,4615.43
5212,5647.75,4615.43
5213,5803.6,4615.43
5214,5647.75,4615.43
5215,5803.6,4615.43
5216,5647.75,4615.43
5217,5803.6,4615.43
5218,5647.75,4615.43
5219,5803.6,4615.43
5220,5647.75,4615.43
5221,5803.6,4615.43
5222,5647.75,4615.43
5223,5803.6,4615.43
5224,5647.75,4615.43
5225,5803.6,4615.43
5226,5647.75,4615.43
5227,5803.6,4615.43
5228,5647.75,4615.43
5229,5803.6,4615.43
5230,5647.75,4615.43
5231,5803.6,4615.43
5232,5647.75,4615.43
5233,5803.6,4615.43
5234,5647.75,4615.43
5235,5803.6,4615.43
5236,5647.75,4615.43
5237,5803.6,4615.43
5238,5647.75,4615.43
5239,5803.6,4615.43
5240,5647.75,4615.43
5241,5803.6,4615.43
5242,5647.75,4615.43
5243,5803.6,4615.43
5244,5647.75,4615.43
5245,5803.6,4615.43
5246,5647.75,4615.43
5247,5803.6,4615.43
5248,5647.75,4615.43
5249,5803.6,4615.43
5250,5647.75,4615.43
5251,5803.6,4615.43
5252,5647.75,4615.43
5253,5803.6,4615.43
5254,5647.75,4615.43
5255,5803.6,4615.43
5256,5647.75,4615.43
5257,5803.6,4615.43
5258,5647.75,4615.43
5259,5803.6,4615.43
5260,5647.75,4615.43
5261,5803.6,4615.43
5262,5647.75,4615.43
5263,5803.6,4615.43
5264,5647.75,4615.43
5265,5803.6,4615.43
5266,5647.75,4615.43
5267,5803.6,4615.43
5268,5647.75,4615.43
5269,5803.6,4615.43
5270,5647.75,4615.43
5271,5803.6,4615.43
5272,5647.75,4615.43
5273,5803.6,4615.43
5274,5647.75,4615.43
5275,5803.6,4615.43
5276,5647.75,4615.43
5277,5803.6,4615.43
5278,5647.75,4615.43
5279,5803.6,4615.43
5280,5647.75,4615.43
5281,5803.6,4615.43
5282,5647.75,4615.43
5283,5803.6,4615.43
5284,5647.75,4615.43
5285,5803.6,4615.43
5286,5647.75,4615.43
5287,5803.6,4615.43
5288,5647.75,4615.43
5289,5803.6,4615.43
5290,5647.75,4615.43
5291,5803.6,4615.43
5292,5647.75,4615.43
5293,5803.6,4615.43
5294,5647.75,4615.43
5295,5803.6,4615.43
5296,5647.75,4615.43
5297,5803.6,4615.43
5298,5647.75,4615.43
5299,5803.6,4615.43
5300,5647.75,4615.43
5301,5803.6,4615.43
5302,5647.75,4615.43
5303,5803.6,4615.43
5304,5647.75,4615.43
5305,5803.6,4615.43
5306,5647.75,4615.43
5307,5803.6,4615.43
5308,5647.75,4615.43
5309,5803.6,4615.43
5310,5647.75,4615.43
5311,5803.6,4615.43
5312,5647.75,4615.43
5313,5803.6,4615.43
5314,5647.75,4615.43
5315,5803.6,4615.43
5316,5647.75,4615.43
5317,5803.6,4615.43
5318,5647.75,4615.43
5319,5803.6,4615.43
5320,5647.75,4615.43
5321,5803.6,4615.43
5322,5647.75,4615.43
5323,5803.6,4615.43
5324,5647.75,4615.43
5325,5803.6,4615.43
5326,5647.75,4615.43
5327,5803.6,4615.43
5328,5647.75,4615.43
5329,5803.6,4615.43
5330,5647.75,4615.43
5331,5803.6,4615.43
5332,5647.75,4615.43
5333,5803.6,4615.43
5334,5647.75,4615.43
5335,5803.6,4615.43
5336,5647.75,4615.43
5337,5803.6,4615.43
5338,5647.75,4615.43
5339,5803.6,4615.43
5340,5647.75,4615.43
5341,5803.6,4615.43
5342,5647.75,4615.43
5343,5803.6,4615.43
5344,5647.75,4615.43
5345,5803.6,4615.43
5346,5647.75,4615.43
5347,5803.6,4615.43
5348,5647.75,4615.43
5349,5803.6,4615.43
5350,5647.75,4615.43
5351,5803.6,4615.43
5352,5647.75,4615.43
5353,5803.6,4615.43
5354,5647.75,4615.43
5355,5803.6,4615.43
5356,5647.75,4615.43
5357,5803.6,4615.43
5358,5647.75,4615.43
5359,5803.6,4615.43
5360,5647.75,4615.43
5361,5803.6,4615.43
5362,5647.75,4615.43
5363,5803.6,4615.43
5364,5647.75,4615.43
5365,5803.6,4615.43
5366,5647.75,4615.43
5367,5803.6,4615.43
5368,5647.75,4615.43
5369,5803.6,4615.43
5370,5647.75,4615.43
5371,5803.6,4615.43
5372,5647.75,4615.43
5373,5803.6,4615.43
5374,5647.75,4615.43
5375,5803.6,4615.43
5376,5647.75,4615.43
5377,5803.6,4615.43
5378,5647.75,4615.43
5379,5803.6,4615.43
5380,5647.75,4615.43
5381,5803.6,4615.43
5382,5647.75,4615.43
5383,5803.6,4615.43
5384,5647.75,4615.43
5385,5803.6,4615.43
5386,5647.75,4615.43
5387,5803.6,4615.43
5388,5647.75,4615.43
5389,5803.6,4615.43
5390,5647.75,4615.43
5391,5803.6,4615.43
5392,5647.75,4615.43
5393,5803.6,4615.43
5394,5647.75,4615.43
5395,5803.6,4615.43
5396,5647.75,4615.43
5397,5803.6,4615.43
5398,5647.75,4615.43
5399,5803.6,4615.43
5400,5647.75,4615.43
5401,5803.6,4615.43
5402,5647.75,4615.43
5403,5803.6,4615.43
5404,5647.75,4615.43
5405,5803.6,4615.43
5406,5647.75,4615.43
5407,5803.6,4615.43
5408,5647.75,4615.43
5409,5803.6,4615.43
5410,5647.75,4615.43
5411,5803.6,4615.43
5412,5647.75,4615.43
5413,5803.6,4615.43
5414,5647.75,4615.43
5415,5803.6,4615.43
5416,5647.75,4615.43
5417,5803.6,4615.43
5418,5647.75,4615.43
5419,5803.6,4615.43
5420,5647.75,4615.43
5421,5803.6,4615.43
5422,5647.75,4615.43
5423,5803.6,4615.43
5424,5647.75,4615.43
5425,5803.6,4615.43
5426,5647.75,4615.43
5427,5803.6,4615.43
5428,5647.75,4615.43
5429,5803.6,4615.43
5430,5647.75,4615.43
5431,5803.6,4615.43
5432,5647.75,4615.43
5433,5803.6,4615.43
5434,5647.75,4615.43
5435,5803.6,4615.43
5436,5647.75,4615.43
5437,5803.6,4615.43
5438,5647.75,4615.43
5439,5803.6,4615.43
5440,5647.75,4615.43
5441,5803.6,4615.43
5442,5647.75,4615.43
5443,5803.6,4615.43
5444,5647.75,4615.43
5445,5803.6,4615.43
5446,5647.75,4615.43
5447,5803.6,4615.43
5448,5647.75,4615.43
5449,5803.6,4615.43
5450,5647.75,4615.43
5451,5803.6,4615.43
5452,5647.75,4615.43
5453,5803.6,4615.43
5454,5647.75,4615.43
